player_id,names,role,batting_style,bowling_style,image,batting_last_3_avg,batting_last_5_avg,batting_last_10_avg,batting_last_20_avg,batting_all_matches_avg,bowling_last_3_avg,bowling_last_5_avg,bowling_last_10_avg,bowling_last_20_avg,bowling_all_matches_avg,fielding_last_3_avg,fielding_last_5_avg,fielding_last_10_avg,fielding_last_20_avg,fielding_all_matches_avg
dd8af149,Azam Kham,WK-Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/azam-khan.jpg,,,,,,,,,,,,,,,
14f96089,Adam Zampa,Bowler,Right Handed Bat,Right-arm legbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c352461/adam-zampa.jpg,3.0,1.8,1.0,0.7,0.7,29.666666666666668,43.6,34.1,41.0,41.0,0.0,0.0,0.8,1.6,1.6
5fcb6fb1,A Rafiq,Bowler,Left Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c156221/mohammad-rafique.jpg,,,,,,,,,,,,,,,
9a158001,A Mahmood,Bowling Allrounder,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c155937/azhar-mahmood.jpg,41.66666666666666,42.8,24.3,21.55,21.43478260869565,28.33333333333333,29.4,41.0,40.85,37.78260869565217,2.0,1.2,1.4,2.3,2.6956521739130435
ccae927b,A N Kazi,Bowler,Left Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/azim-kazi.jpg,,,,,,,,,,,,,,,
ccae927b,ANN Kazi,Bowler,Left Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/abrar-kazi.jpg,,,,,,,,,,,,,,,
c9c0fe50,A Lees,Batsman,Left Handed Bat,Right-arm legbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c239485/alex-lees.jpg,,,,,,,,,,,,,,,
8f6dd463,A Omarzai,Bowling Allrounder,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c352438/azmatullah-omarzai.jpg,5.333333333333333,3.2,7.428571428571429,7.428571428571429,7.428571428571429,0.0,9.6,14.857142857142858,14.857142857142858,14.857142857142858,0.0,0.0,0.0,0.0,0.0
8a75e999,B Azam,Batsman,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c352417/babar-azam.jpg,,,,,,,,,,,,,,,
fbb657bb,B Hayat,Batsman,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c153642/babar-hayat.jpg,,,,,,,,,,,,,,,
16f4b44d,Benjamin Barnett,Batsman,Left Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/ben-barnett.jpg,,,,,,,,,,,,,,,
16f4b44d,Ben Barnett,Batsman,Left Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/ben-barnett.jpg,,,,,,,,,,,,,,,
dc4686e6,Bhargav Bhatt,Bowler,Left Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/bhargav-bhatt.jpg,0.0,0.0,0.6,0.3529411764705882,0.3529411764705882,18.666666666666668,10.8,11.0,21.352941176470587,21.352941176470587,0.0,0.0,0.0,0.0,0.0
dc4686e6,B Bhatt,Bowler,Left Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/bhargav-bhatt.jpg,0.0,0.0,0.6,0.3529411764705882,0.3529411764705882,18.666666666666668,10.8,11.0,21.352941176470587,21.352941176470587,0.0,0.0,0.0,0.0,0.0
49a9be6b,Bruce Bolton,Batsman,Right Handed Bat,Right-arm legbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/bruce-bolton.jpg,,,,,,,,,,,,,,,
cad40f5e,B Carse,Bowling Allrounder,Right Handed Bat,Right-arm fast,https://static.cricbuzz.com/a/img/v1/152x152/i1/c239482/brydon-carse.jpg,,,,,,,,,,,,,,,
cad40f5e,Carse,Bowling Allrounder,Right Handed Bat,Right-arm fast,https://static.cricbuzz.com/a/img/v1/152x152/i1/c239482/brydon-carse.jpg,,,,,,,,,,,,,,,
0bec3a6c,Benny Howell,Batting Allrounder,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c226305/benny-howell.jpg,,,,,,,,,,,,,,,
0bec3a6c,B Howell,Batting Allrounder,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c226305/benny-howell.jpg,,,,,,,,,,,,,,,
54501715,BM Singh,Batsman,Right Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/maninder-singh.jpg,,,,,,,,,,,,,,,
54501715,B Singh,Batting Allrounder,Right Handed Bat,Right-arm legbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/bandeep-singh.jpg,,,,,,,,,,,,,,,
782278ff,Bryan Davis,Batsman,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/bryan-davis.jpg,,,,,,,,,,,,,,,
ab21795b,Manenti,Bowler,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/ben-manenti.jpg,,,,,,,,,,,,,,,
ab21795b,Ben Manenti,Bowler,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/ben-manenti.jpg,,,,,,,,,,,,,,,
4e5874e1,Bruce Edgar,Batsman,Left Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/bruce-edgar.jpg,,,,,,,,,,,,,,,
64c76cca,Basil Grieve,Batsman,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/basil-grieve.jpg,,,,,,,,,,,,,,,
43aec015,Bruce Murray,Batsman,Right Handed Bat,Right-arm legbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/bruce-murray.jpg,,,,,,,,,,,,,,,
b26b1e3d,B Godleman,Batsman,Left Handed Bat,Right-arm legbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/billy-godleman.jpg,,,,,,,,,,,,,,,
7fca84b7,B King,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c244662/brandon-king.jpg,,,,,,,,,,,,,,,
31ce61ab,Brian Murphy,Batsman,Right Handed Bat,Right-arm legbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c153270/brian-murphy.jpg,,,,,,,,,,,,,,,
cb4f31e2,Ayyappa Bandaru,Bowler,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/bandaru-ayyappa.jpg,,,,,,,,,,,,,,,
bb32a752,Bryan Andrews,Batsman,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/bryan-andrews.jpg,,,,,,,,,,,,,,,
d666d3a8,Brenton Parchment,Batsman,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/brenton-parchment.jpg,,,,,,,,,,,,,,,
870e4cec,B A Pathan,Bowling Allrounder,Left Handed Bat,Left-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c155113/irfan-pathan.jpg,,,,,,,,,,,,,,,
870e4cec,Babashafi Pathan,Bowler,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/babashafi-pathan.jpg,,,,,,,,,,,,,,,
632e0929,Blair Pocock,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/blair-pocock.jpg,,,,,,,,,,,,,,,
4c0f3806,B Raine,Bowling Allrounder,Left Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/ben-raine.jpg,,,,,,,,,,,,,,,
59c2e9f0,Bruce Reid,Batsman,Left Handed Bat,Left-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c155689/bruce-reid.jpg,,,,,,,,,,,,,,,
18bd2ad1,Barry Richards,Batsman,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c156943/barry-richards.jpg,,,,,,,,,,,,,,,
ed20a9da,Bharathi Arun,Batsman,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/bharat-arun.jpg,,,,,,,,,,,,,,,
ed20a9da,Bharat Arun,Batsman,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/bharat-arun.jpg,,,,,,,,,,,,,,,
07875d44,BL D'Oliveira,,,,,,,,,,,,,,,,,,,
adbf0400,B Hameed,Batting Allrounder,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c244731/basil-hameed.jpg,,,,,,,,,,,,,,,
871e9faf,B Thampi,Bowler,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c226469/basil-thampi.jpg,0.0,0.0,0.1,1.0,1.32,19.33333333333333,27.4,14.8,30.05,27.52,2.6666666666666665,1.6,0.8,1.9,1.52
871e9faf,Thampi,Bowler,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c226469/basil-thampi.jpg,0.0,0.0,0.1,1.0,1.32,19.33333333333333,27.4,14.8,30.05,27.52,2.6666666666666665,1.6,0.8,1.9,1.52
e087956b,Ben Stokes,Batting Allrounder,Left Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c351568/ben-stokes.jpg,5.0,23.0,39.4,27.15,26.4,0.0,8.8,3.6,8.8,18.91111111111111,8.0,8.0,7.2,4.8,4.355555555555555
e087956b,B Stokes,Batting Allrounder,Left Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c351568/ben-stokes.jpg,5.0,23.0,39.4,27.15,26.4,0.0,8.8,3.6,8.8,18.91111111111111,8.0,8.0,7.2,4.8,4.355555555555555
bc67cc22,B Sandeep,,,,,,,,,,,,,,,,,,,
953e3931,Brad Williams,Batsman,Right Handed Bat,Right-arm fast,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/brad-williams.jpg,,,,,,,,,,,,,,,
ea0cdc12,Ajantha Mendis,Bowler,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c155160/ajantha-mendis.jpg,0.6666666666666666,0.6,0.1,0.1,0.1,22.0,23.2,24.7,24.7,24.7,0.0,0.0,0.8,0.8,0.8
ea0cdc12,A Mendis,Bowler,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c155160/ajantha-mendis.jpg,0.6666666666666666,0.6,0.1,0.1,0.1,22.0,23.2,24.7,24.7,24.7,0.0,0.0,0.8,0.8,0.8
7872f00a,Bryan Young,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/bryan-young.jpg,,,,,,,,,,,,,,,
0893265e,B Bopp,Batting Allrounder,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c159982/bradley-bopp.jpg,,,,,,,,,,,,,,,
41fc1ece,Brian Chari,Batting Allrounder,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/brian-chari.jpg,,,,,,,,,,,,,,,
41fc1ece,B Chari,Batting Allrounder,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/brian-chari.jpg,,,,,,,,,,,,,,,
12e18174,Bransby Cooper,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/bransby-cooper.jpg,,,,,,,,,,,,,,,
427e6670,B B Dey,,,,,,,,,,,,,,,,,,,
427e6670,Bijon Dey,Batsman,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/bijon-dey.jpg,,,,,,,,,,,,,,,
564afdcf,BM Bezuidenhout,WK-Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c254910/bernadine-bezuidenhout.jpg,,,,,,,,,,,,,,,
7c8ce592,B B Ghosh,,,,,,,,,,,,,,,,,,,
7c8ce592,Bishal Ghosh,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/bishal-ghosh.jpg,,,,,,,,,,,,,,,
82342b13,B. Bhandari,WK-Batsman,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c155421/binod-bhandari.jpg,,,,,,,,,,,,,,,
b8a55852,Brendon McCullum,WK-Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c156149/brendon-mccullum.jpg,36.333333333333336,22.4,24.7,35.6,34.19090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,4.5,3.527272727272728
b8a55852,B McCullum,WK-Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c156149/brendon-mccullum.jpg,36.333333333333336,22.4,24.7,35.6,34.19090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,4.5,3.527272727272728
ea5779c3,Berkeley Gaskin,Batsman,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/berkeley-gaskin.jpg,,,,,,,,,,,,,,,
09ea761c,B B Roy,,,,,,,,,,,,,,,,,,,
09ea761c,Bunti Roy,Bowler,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/bunti-roy.jpg,,,,,,,,,,,,,,,
53f27a35,Biplab Samantaray,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/biplab-samantray.jpg,31.0,18.2,16.88888888888889,16.88888888888889,16.88888888888889,0.0,0.0,0.0,0.0,0.0,4.666666666666667,2.8,3.333333333333333,3.333333333333333,3.333333333333333
53f27a35,B Samantray,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/biplab-samantray.jpg,31.0,18.2,16.88888888888889,16.88888888888889,16.88888888888889,0.0,0.0,0.0,0.0,0.0,4.666666666666667,2.8,3.333333333333333,3.333333333333333,3.333333333333333
d8b2f218,Barinder Singh Sran,Bowler,Left Handed Bat,Left-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c155144/barinder-sran.jpg,1.3333333333333333,0.8,0.4,0.4,0.3333333333333333,3.0,6.0,14.9,19.4,20.666666666666668,0.0,0.0,1.6,2.2,1.8333333333333333
d8b2f218,B Sran,Bowler,Left Handed Bat,Left-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c155144/barinder-sran.jpg,1.3333333333333333,0.8,0.4,0.4,0.3333333333333333,3.0,6.0,14.9,19.4,20.666666666666668,0.0,0.0,1.6,2.2,1.8333333333333333
b8604ebf,Blayde Capell,WK-Batsman,Left Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/blayde-capell.jpg,,,,,,,,,,,,,,,
fc14c2bb,Beau Casson,Bowler,Right Handed Bat,Left-arm wrist-spin,https://static.cricbuzz.com/a/img/v1/152x152/i1/c154363/beau-casson.jpg,,,,,,,,,,,,,,,
13da3a31,Brian Booth,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/brian-booth.jpg,,,,,,,,,,,,,,,
d6a7dd38,Chris Broad,,,,,,,,,,,,,,,,,,,
8af86756,B Brown,WK-Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c156636/ben-brown.jpg,,,,,,,,,,,,,,,
ffb0e5c7,Banele Cele,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/banele-cele.jpg,,,,,,,,,,,,,,,
9a2fc964,Bjorn Fortuin,Bowler,Right Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c244752/bjorn-fortuin.jpg,,,,,,,,,,,,,,,
9a2fc964,Fortuin,Bowler,Right Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c244752/bjorn-fortuin.jpg,,,,,,,,,,,,,,,
9a2fc964,B Fortuin,Bowler,Right Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c244752/bjorn-fortuin.jpg,,,,,,,,,,,,,,,
04895c21,Bruce Francis,Batsman,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/bruce-francis.jpg,,,,,,,,,,,,,,,
5f1967eb,Ben Hollioake,Batsman,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/ben-hollioake.jpg,,,,,,,,,,,,,,,
2e11c706,B Cutting,Bowling Allrounder,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c171073/ben-cutting.jpg,7.0,16.0,14.4,15.85,15.571428571428571,6.333333333333333,3.8,6.7,13.2,15.333333333333334,0.0,3.2,4.0,3.9,4.380952380952381
2e11c706,Cutting,Bowling Allrounder,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c171073/ben-cutting.jpg,7.0,16.0,14.4,15.85,15.571428571428571,6.333333333333333,3.8,6.7,13.2,15.333333333333334,0.0,3.2,4.0,3.9,4.380952380952381
2e11c706,Ben Cutting,Bowling Allrounder,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c171073/ben-cutting.jpg,7.0,16.0,14.4,15.85,15.571428571428571,6.333333333333333,3.8,6.7,13.2,15.333333333333334,0.0,3.2,4.0,3.9,4.380952380952381
d5403021,Brian Lara,Batsman,Left Handed Bat,Right-arm legbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/brian-lara.jpg,,,,,,,,,,,,,,,
d5403021,B Lara,Batsman,Left Handed Bat,Right-arm legbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/brian-lara.jpg,,,,,,,,,,,,,,,
829a05ca,Molony,Batsman,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c154694/sasha-moloney.jpg,,,,,,,,,,,,,,,
3ded0fd5,Bernard Joseph,Bowler,Right Handed Bat,Right-arm fast,https://static.cricbuzz.com/a/img/v1/152x152/i1/c578401/alzarri-joseph.jpg,,,,,,,,,,,,,,,
39768275,Brian Rose,Batsman,Left Handed Bat,Left-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/brian-rose.jpg,,,,,,,,,,,,,,,
bab0407d,Bryan Strang,Batsman,Right Handed Bat,Left-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c153314/bryan-strang.jpg,,,,,,,,,,,,,,,
cac638ae,B Birkhead,WK-Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/ben-birkhead.jpg,,,,,,,,,,,,,,,
0dbe27b8,B Glover,Bowler,Right Handed Bat,Right-arm fast,https://static.cricbuzz.com/a/img/v1/152x152/i1/c244599/brandon-glover.jpg,,,,,,,,,,,,,,,
0dbe27b8,Glover,Bowler,Right Handed Bat,Right-arm fast,https://static.cricbuzz.com/a/img/v1/152x152/i1/c244599/brandon-glover.jpg,,,,,,,,,,,,,,,
8159d5fc,B Guest,WK-Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/brooke-guest.jpg,,,,,,,,,,,,,,,
1cdca9f8,Bernard Julien,Batsman,Right Handed Bat,Left-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/bernard-julien.jpg,,,,,,,,,,,,,,,
6c5f9323,Barry Milburn,Batsman,Right Handed Bat,,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/barry-milburn.jpg,,,,,,,,,,,,,,,
66cda942,Bruce Morrison,Batsman,Left Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/bruce-morrison.jpg,,,,,,,,,,,,,,,
898e628d,Doggett,Bowler,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c180286/brendan-doggett.jpg,,,,,,,,,,,,,,,
898e628d,Brendan Doggett,Bowler,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c180286/brendan-doggett.jpg,,,,,,,,,,,,,,,
91384b5d,Bruce Dooland,Batsman,Right Handed Bat,Right-arm legbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/bruce-dooland.jpg,,,,,,,,,,,,,,,
72ec55b5,Bevan Congdon,Batsman,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/bev-congdon.jpg,,,,,,,,,,,,,,,
b56dc5f7,Beuran Hendricks,Bowler,Left Handed Bat,Left-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c157349/beuran-hendricks.jpg,0.3333333333333333,0.2,-0.1428571428571428,-0.1428571428571428,-0.1428571428571428,47.0,37.0,41.285714285714285,41.285714285714285,41.285714285714285,5.333333333333333,3.2,3.4285714285714284,3.4285714285714284,3.4285714285714284
b56dc5f7,Hendricks,Batsman,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c577489/reeza-hendricks.jpg,0.3333333333333333,0.2,-0.1428571428571428,-0.1428571428571428,-0.1428571428571428,47.0,37.0,41.285714285714285,41.285714285714285,41.285714285714285,5.333333333333333,3.2,3.4285714285714284,3.4285714285714284,3.4285714285714284
b56dc5f7,B Hendricks,Bowler,Left Handed Bat,Left-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c157349/beuran-hendricks.jpg,0.3333333333333333,0.2,-0.1428571428571428,-0.1428571428571428,-0.1428571428571428,47.0,37.0,41.285714285714285,41.285714285714285,41.285714285714285,5.333333333333333,3.2,3.4285714285714284,3.4285714285714284,3.4285714285714284
6d62117a,Bryce McGain,Bowler,Right Handed Bat,Right-arm legbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/bryce-mcgain.jpg,,,,,,,,,,,,,,,
35cfc769,Benjamin Figueroa Constanzo,,,,,,,,,,,,,,,,,,,
44ba3b30,Bny,,,,,,,,,,,,,,,,,,,
7dfbcfff,Bridget Patterson,Batsman,Right Handed Bat,Right-arm fast,https://static.cricbuzz.com/a/img/v1/152x152/i1/c152437/bridget-patterson.jpg,,,,,,,,,,,,,,,
e9afb08a,Basil Morgan,Batsman,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/basil-morgan.jpg,,,,,,,,,,,,,,,
5493a280,Basil Butcher,Batsman,Right Handed Bat,Right-arm legbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c152454/basil-butcher.jpg,,,,,,,,,,,,,,,
3103dbdc,Brian Hastings,Batsman,Right Handed Bat,Right-arm legbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c154917/brian-hastings.jpg,,,,,,,,,,,,,,,
fc4375ef,B de Leede,Batting Allrounder,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c352467/bas-de-leede.jpg,,,,,,,,,,,,,,,
eca08a1d,Armstrong,Batting Allrounder,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/warwick-armstrong.jpg,,,,,,,,,,,,,,,
1bdbf53b,Basil George,Batsman,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/basil-george.jpg,,,,,,,,,,,,,,,
34b37279,B Green,Bowling Allrounder,Right Handed Bat,Right-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c157191/ben-green.jpg,,,,,,,,,,,,,,,
34b37279,Green,,,,,,,,,,,,,,,,,,,
0e6453b9,Brooke Walker,Batsman,Right Handed Bat,Right-arm legbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c156029/brooke-walker.jpg,,,,,,,,,,,,,,,
79f5bc26,Ben Lister,Bowler,Right Handed Bat,Left-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/ben-lister.jpg,,,,,,,,,,,,,,,
79f5bc26,Lister,Bowler,Right Handed Bat,Left-arm fast-medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/ben-lister.jpg,,,,,,,,,,,,,,,
3a661be2,Bradley Porteous,Batsman,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/bradley-porteous.jpg,,,,,,,,,,,,,,,
dbeb6733,B Randell,Bowler,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c154487/brett-randell.jpg,,,,,,,,,,,,,,,
dbeb6733,Randell,Bowler,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c154487/brett-randell.jpg,,,,,,,,,,,,,,,
f17971df,Barney Rogers,Batsman,Left Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c153333/barney-rogers.jpg,,,,,,,,,,,,,,,
2314745e,Bharat Bhushan Sharma,Bowling Allrounder,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/bharat-bhushan-sharma.jpg,,,,,,,,,,,,,,,
ac50c987,Bhavik,Batsman,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/bhavik-thaker.jpg,,,,,,,,,,,,,,,
df04fc4f,BL Hepburn,,,,,,,,,,,,,,,,,,,
df04fc4f,Brooke Hepburn,Bowler,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c152438/brooke-hepburn.jpg,,,,,,,,,,,,,,,
2cdd939f,Herath,Bowler,Left Handed Bat,Left-arm orthodox,https://static.cricbuzz.com/a/img/v1/152x152/i1/c146433/rangana-herath.jpg,,,,,,,,,,,,,,,
e9d71759,P Bhima Rao,Bowling Allrounder,Right Handed Bat,Right-arm offbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/bhima-rao.jpg,,,,,,,,,,,,,,,
15d20a08,B H Merai,,,,,,,,,,,,,,,,,,,
15d20a08,Bhargav Merai,Batsman,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/bhargav-merai.jpg,,,,,,,,,,,,,,,
c5b6f712,Bruce Pairaudeau,Batsman,Right Handed Bat,Right-arm legbreak,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/bruce-pairaudeau.jpg,,,,,,,,,,,,,,,
6f61c2c5,Brian Valentine,Batsman,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/bryan-valentine.jpg,,,,,,,,,,,,,,,
6f61c2c5,Bryan Valentine,Batsman,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/bryan-valentine.jpg,,,,,,,,,,,,,,,
54d9489d,Bibek,Batsman,Right Handed Bat,Right-arm medium,https://static.cricbuzz.com/a/img/v1/152x152/i1/c182026/bibek-yadav.jpg,,,,,,,,,,,,,,,
6b94cc0b,Bikashswarup Pati,,,,,,,,,,,,,,,,,,,
